FILE NUMBER,FIELD,TYPE,GLOBAL REFERENCE,SET,KILL,Valid,Set,Read,Kill,Comments
95.3,0.01,MUMPS,,"S ^LAB(95.3,""VR"")=$G(^LAB(95.3,""VR""))",,1,,,,
95.3,99.99,MUMPS,,"S ^LAB(95.3,""AVUID"",$E(X,1,30),DA)=""""","K ^LAB(95.3,""AVUID"",$E(X,1,30),DA)",1,,,,
95.31,0.01,MUMPS,,"S ^LAB(95.31,""B"",$E(X,1,120),DA)=""""","K ^LAB(95.31,""B"",$E(X,1,120),DA)",1,,,,
95.31,0.01,MUMPS,,"S ^LAB(95.31,""VR"")=$G(^LAB(95.31,""VR""))",,1,,,,
95.42,0.01,MUMPS,,"S ^LAB(95.31,DA(1),10,""B"",$E(X,1,60),DA)=""""","K ^LAB(95.31,DA(1),10,""B"",$E(X,1,60),DA)",1,,,,
550.04,0.01,MUMPS,,"S ^PSX(550,""AC"",DA)=""""","K ^PSX(550,""AC"",DA)",1,,,,
550.07,0.01,MUMPS,,"S:X=1 ^PSX(550,""AT"",DA)=""""","K ^PSX(550,""AT"",DA)",1,,,,
550.09,0.01,MUMPS,,"S:X=1 ^PSX(550,""ATC"",DA)=""""","K ^PSX(550,""ATC"",DA)",1,,,,
550.1,1,MUMPS,,"S:X=1 ^PSX(550.1,""AS"",DA)=""""","K ^PSX(550.1,""AS"",DA)",1,,,,
550.1,1,MUMPS,,"S:X=2 ^PSX(550.1,""AR"",DA)=""""","K ^PSX(550.1,""AR"",DA)",1,,,,
550.1,1,MUMPS,,"S:X=3 ^PSX(550.1,""AB"",DA)=""""","K ^PSX(550.1,""AB"",DA)",1,,,,
550.1,1,MUMPS,,"S:X=4 ^PSX(550.1,""AA"",DA)=""""","K ^PSX(550.1,""AA"",DA)",1,,,,
550.1,1,MUMPS,,"S:X=5 ^PSX(550.1,""AX"",DA)=""""","K ^PSX(550.1,""AX"",DA)",1,,,,
550.1,3,MUMPS,,"S:X'="""" ^PSX(550.1,""C"",DA)=""""","K ^PSX(550.1,""C"",X,DA)",1,,,,
550.2,1,MUMPS,,"S:X=1 ^PSX(550.2,""AQ"",DA)=""""","K ^PSX(550.2,""AQ"",DA)",1,,,,
550.2,1,MUMPS,,"S:X=2 ^PSX(550.2,""AX"",DA)=""""","K ^PSX(550.2,""AX"",DA)",1,,,,
550.2,1,MUMPS,,"S:X=3 ^PSX(550.2,""AA"",DA)=""""","K ^PSX(550.2,""AA"",DA)",1,,,,
550.2,1,MUMPS,,"S:X=4 ^PSX(550.2,""AC"",DA)=""""","K ^PSX(550.2,""AC"",DA)",1,,,,
552,2,MUMPS,,":$E(X)[""A"" ^PSX(552,""C"",DA)=""""","K ^PSX(552,""C"",DA)",1,,,,
552.1,1,MUMPS,,"I $G(X)=""2"" S ^PSX(552.1,""AB"",$P(^PSX(552.1,DA,0),U,1),DA)="""" K:$P(^PSX(552.1,DA,0),U,4)'="""" ^PSX(552.1,""AQ"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)","K ^PSX(552.1,""AB"",$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,1,MUMPS,,"I $G(X)=""1"" S ^PSX(552.1,""AD"",$P(^PSX(552.1,DA,0),U,1),DA)="""" K:$P(^PSX(552.1,DA,0),""^"",4)'="""" ^PSX(552.1,""AQ"",$P(^PSX(552.1,DA,0),""^"",4),$P(^PSX(552.1,DA,0),U,1),DA)","K ^PSX(552.1,""AD"",$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,1,MUMPS,,"I $G(X)=""3"" S ^PSX(552.1,""AE"",$P(^PSX(552.1,DA,0),U,1),DA)="""" K:$P(^PSX(552.1,DA,0),U,4)'="""" ^PSX(552.1,""AQ"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)","K ^PSX(552.1,""AE"",$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,1,MUMPS,,"I $G(X)=""5"" S ^PSX(552.1,""AH"",$P(^PSX(552.1,DA,0),""^"",1),DA)="""" K:$P(^PSX(552.1,DA,0),U,4)'="""" ^PSX(552.1,""AQ"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)","K ^PSX(552.1,""AH"",$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,6,MUMPS,,"S ^PSX(552.1,""AR"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)=""""","K ^PSX(552.1,""AR"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,7,MUMPS,,"S ^PSX(552.1,""AC"",$P(^PSX(552.1,DA,0),U,5),$P(^PSX(552.1,DA,0),U,1),DA)="""" K ^PSX(552.1,""AP"",$P(^PSX(552.1,DA,0),U,6),$P(^PSX(552.1,DA,0),U,1),DA)","K:$P(^PSX(552.1,DA,0),""^"",2)=4 ^PSX(552.1,""AP"",$P(^PSX(552.1,DA,0),""^"",6),$P(^PSX(552.1,DA,0),""^"",1),DA) K ^PSX(552.1,""AC"",$P(^PSX(552.1,DA,0),U,5),$P(^PSX(552.1,DA,0),U,1),DA)",1,,,,
552.1,12,MUMPS,,"S:$G(X)=1 ^PSX(552.1,""ART"",$P($G(^PSX(552.1,DA,2)),""^"",2),DA)=""""","K ^PSX(552.1,""ART"",$P($G(^PSX(552.1,DA,2)),""^"",2),DA)",1,,,,
552.1,16,MUMPS,,"S ^PSX(552.1,""AP"",$P(^PSX(552.1,DA,0),U,6),$P(^PSX(552.1,DA,0),U,1),DA)="""" K ^PSX(552.1,""AQ"",$P(^PSX(552.1,DA,0),U,4),$P(^PSX(552.1,DA,0),U,1),DA)",,1,,,,
552.1,19,MUMPS,,"S:X=1 ^PSX(552.1,""APRG"",DA)=""""","K ^PSX(552.1,""APRG"",DA)",1,,,,
552.1,20,MUMPS,,"S:X>0 ^PSX(552.1,""APQ"",X,$P(^PSX(552.1,DA,0),""^""),DA)=""""","K ^PSX(552.1,""APQ"",X,$P(^PSX(552.1,DA,0),""^""),DA)",1,,,,
552.117,0.01,MUMPS,,"S ^PSX(552.1,""AL"",$P(^PSX(552.1,DA(1),0),""^""),DA(1))=""""","K ^PSX(552.1,""AL"",$P(^PSX(552.1,DA(1),0),""^""),DA(1))",1,,,,
552.2,1,MUMPS,,"S:$G(X)=1 ^PSX(552.2,""AQ"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)=""""","K ^PSX(552.2,""AQ"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)",1,,,,
552.2,1,MUMPS,,"S:$G(X)=2 ^PSX(552.2,""AE"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)=""""","K ^PSX(552.2,""AE"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)",1,,,,
552.2,1,MUMPS,,"S:$G(X)=4 ^PSX(552.2,""AB"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)=""""","K ^PSX(552.2,""AB"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)",1,,,,
552.2,1,MUMPS,,"S:$G(X)=99 ^PSX(552.2,""AR"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)=""""","K ^PSX(552.2,""AR"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)",1,,,,
552.2,1,MUMPS,,"S:$G(X)=5 ^PSX(552.2,""AP"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)=""""","K ^PSX(552.2,""AP"",$P(^PSX(552.2,DA,0),""-"",1,2),DA)",1,,,,
552.3,1,MUMPS,,"S:X=1 ^PSX(552.3,""AF"",DA)=""""","K ^PSX(552.3,""AF"",DA)",1,,,,
552.3,1,MUMPS,,"S:X=2 ^PSX(552.3,""AQ"",DA)=""""","K ^PSX(552.3,""AQ"",DA)",1,,,,
552.3,1,MUMPS,,"S:$G(X)=3 ^PSX(552.3,""AD"",DA)=""""","K ^PSX(552.3,""AD"",DA)",1,,,,
552.3,1,MUMPS,,"S:$G(X)=4 ^PSX(552.3,""AR"",DA)=""""","K ^PSX(552.3,""AR"",DA)",1,,,,
552.41,0.02,MUMPS,,"S ^PSX(552.4,""AD"",$P(X,"".""),DA(1),DA)=""""","K ^PSX(552.4,""AD"",$P(X,"".""),DA(1),DA)",1,,,,
552.41,1,MUMPS,,"S:X=2 ^PSX(552.4,""AP"",$P(^PSX(552.4,DA(1),0),""^"",1),$P(^PSX(552.4,DA(1),1,DA,0),""^"",1))=""""","K ^PSX(552.4,""AP"",$P(^PSX(552.4,DA(1),0),""^"",1),$P(^PSX(552.4,DA(1),1,DA,0),""^"",1))",1,,,,
552.41,9,MUMPS,,"S:$G(X)=1 ^PSX(552.4,""AC"",+$P(^PSX(552.1,+^PSX(552.4,DA(1),0),0),""-""),DA(1),DA)=""""","K ^PSX(552.4,""AC"",+$P(^PSX(552.1,+^PSX(552.4,DA(1),0),0),""-""),DA(1),DA)",1,,,,
552.41,9,MUMPS,,"S:X=5 ^PSX(552.4,""AR"",$P(^PSX(552.4,DA(1),0),""^"",1),$P(^PSX(552.4,DA(1),1,DA,0),""^"",1))=""""","K ^PSX(552.4,""AR"",$P(^PSX(552.4,DA(1),0),""^"",1),$P(^PSX(552.4,DA(1),1,DA,0),""^"",1))",1,,,,
552.41,9,MUMPS,,"S:$G(X)=2 ^PSX(552.4,""AX"",+$P(^PSX(552.1,+^PSX(552.4,DA(1),0),0),""-""),DA(1),DA)=""""","K ^PSX(552.4,""AX"",+$P(^PSX(552.1,+^PSX(552.4,DA(1),0),0),""-""),DA(1),DA)",1,,,,
552.41,15,MUMPS,,"S:X'="""" ^PSX(552.4,""AB"",X,DA(1),DA)=""""","K ^PSX(552.4,""AB"",X,DA(1),DA)",1,,,,
553.1,1,MUMPS,,"S ^PSX(553.1,""AD"",X,$P(^PSX(553.1,DA,0),""^""),DA)=""""","K ^PSX(553.1,""AD"",X,$P(^PSX(553.1,DA,0),""^""),DA)",1,,,,
553.1,6,MUMPS,,"S ^PSX(553.1,""AC"",X,DA)="""" K ^PSX(553.1,""C"",$P(^PSX(553.1,DA,0),U,4),DA)","K ^PSX(553.1,""AC"",X,DA)",1,,,,
554.02,1,MUMPS,,"S:'X!(X=1) ^PSX(554,""ARUN"",X,DA)=""""","K ^PSX(554,""ARUN"",X,DA)",1,,,,
554.03,1,MUMPS,,"S:X'="""" ^PSX(554,""AC"",X,DA)=""""","K ^PSX(554,""AC"",X,DA)",1,,,,
554.03,2,MUMPS,,"S:X'="""" ^PSX(554,""AF"",X,DA)=""""","K ^PSX(554,""AF"",X,DA)",1,,,,
9000010,0.01,MUMPS,,"I $P(^AUPNVSIT(DA,0),U,5),$P(^(0),U,7)]"""",$P(^(0),U,7)=""H"" S ^AUPNVSIT(""AAH"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)=""""","I $P(^AUPNVSIT(DA,0),U,5),$P(^(0),U,7)]"""",$P(^(0),U,7)=""H"" K ^AUPNVSIT(""AAH"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)",,,,,
9000010,0.01,MUMPS,,"I $P(^AUPNVSIT(DA,0),U,5) S ^AUPNVSIT(""AA"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)=$S(+$P(^AUPNVSIT(DA,0),U,21):+$P(^(0),U,21),1:"""")","I $P(^AUPNVSIT(DA,0),U,5) K ^AUPNVSIT(""AA"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)",,,,,
9000010,0.01,MUMPS,,"I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""",$P($G(^AUPNVSIT(DA,0)),U,5)]"""" S ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),X,$P(^AUPNVSIT(DA,0),U,22),$P(^AUPNVSIT(DA,150),U,3),DA)=""""","I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""",$P($G(^AUPNVSIT(DA,0)),U,5)]"""" K ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),X,$P(^AUPNVSIT(DA,0),U,22),$P(^AUPNVSIT(DA,150),U,3),DA)",,,,,
9000010,0.01,MUMPS,,"I $G(DUZ(""AG""))'?1""I""0.1""HS"",+$P(^AUPNVSIT(DA,0),""^"",9)'>0 S ^AUPNVSIT(""ADEL"",+X,DA)=""""","K ^AUPNVSIT(""ADEL"",+X,DA)",,,,,
9000010,0.01,MUMPS,,"I $P(^AUPNVSIT(DA,0),U,22) S ^AUPNVSIT(""AHL"",$P(^AUPNVSIT(DA,0),U,22),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)=""""","I $P(^AUPNVSIT(DA,0),U,22) K ^AUPNVSIT(""AHL"",$P(^AUPNVSIT(DA,0),U,22),((9999999-$P(X,""."",1))_$S($P(X,""."",2)'="""":"".""_$P(X,""."",2),1:"""")),DA)",,,,,
9000010,0.05,MUMPS,,"S ^AUPNVSIT(""AA"",X,((9999999-$P(+^AUPNVSIT(DA,0),""."",1))_$S($P(+^AUPNVSIT(DA,0),""."",2)'="""":"".""_$P(+^(0),""."",2),1:"""")),DA)=$S(+$P(^AUPNVSIT(DA,0),U,21):+$P(^(0),U,21),1:"""")","K ^AUPNVSIT(""AA"",X,((9999999-$P(+^AUPNVSIT(DA,0),""."",1))_$S($P(+^AUPNVSIT(DA,0),""."",2)'="""":"".""_$P(+^(0),""."",2),1:"""")),DA)",,,,,
9000010,0.05,MUMPS,,"I $P(^AUPNVSIT(DA,0),U,7)]"""",$P(^(0),U,7)=""H"" S ^AUPNVSIT(""AAH"",X,((9999999-$P(+^AUPNVSIT(DA,0),""."",1))_$S($P(+^AUPNVSIT(DA,0),""."",2)'="""":"".""_$P(+^(0),""."",2),1:"""")),DA)=""""","I $P(^AUPNVSIT(DA,0),U,7)]"""",$P(^(0),U,7)=""H"" K ^AUPNVSIT(""AAH"",X,((9999999-$P(+^AUPNVSIT(DA,0),""."",1))_$S($P(+^AUPNVSIT(DA,0),""."",2)'="""":"".""_$P(+^(0),""."",2),1:"""")),DA)",,,,,
9000010,0.05,MUMPS,,"I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""" S ^AUPNVSIT(""AET"",X,$P(^AUPNVSIT(DA,0),U,1),$P(^AUPNVSIT(DA,0),U,22),$P(^AUPNVSIT(DA,150),U,3),DA)=""""","I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""" K ^AUPNVSIT(""AET"",X,$P(^AUPNVSIT(DA,0),U,1),$P(^AUPNVSIT(DA,0),U,22),$P(^AUPNVSIT(DA,150),U,3),DA)",,,,,
9000010,0.07,MUMPS,,"I X=""H"",$P(^AUPNVSIT(DA,0),U,5)]"""" S ^AUPNVSIT(""AAH"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(+^(0),""."",1))_$S($P(+^(0),""."",2):"".""_$P(+^(0),""."",2),1:"""")),DA)=""""","I X=""H"",$P(^AUPNVSIT(DA,0),U,5)]"""" K ^AUPNVSIT(""AAH"",$P(^AUPNVSIT(DA,0),U,5),((9999999-$P(+^(0),""."",1))_$S($P(+^(0),""."",2):"".""_$P(+^(0),""."",2),1:"""")),DA)",,,,,
9000010,0.12,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010,0.21,MUMPS,,"I +$P(^AUPNVSIT(DA,0),""^"",5) S ^AUPNVSIT(""AA"",$P(^AUPNVSIT(DA,0),""^"",5),((9999999-$P(+^AUPNVSIT(DA,0),"".""))_$S($P(+^AUPNVSIT(DA,0),""."",2)'="""":"".""_$P(+^(0),""."",2),1:"""")),DA)=$S(+X:+X,1:"""")",,,,,,
9000010,0.22,MUMPS,,"S ^AUPNVSIT(""AHL"",X,(9999999-$P($P(^AUPNVSIT(DA,0),U,1),""."",1))_$S($P($P(^(0),U,1),""."",2)'="""":"".""_$P($P(^(0),U,1),""."",2),1:""""),DA)=""""","K ^AUPNVSIT(""AHL"",X,(9999999-$P($P(^AUPNVSIT(DA,0),U,1),""."",1))_$S($P($P(^(0),U,1),""."",2)'="""":"".""_$P($P(^(0),U,1),""."",2),1:""""),DA)",,,,,
9000010,0.22,MUMPS,,"I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,5)]"""" S ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),$P(^AUPNVSIT(DA,0),U,1),X,$P(^AUPNVSIT(DA,150),U,3),DA)=""""","I $P($G(^AUPNVSIT(DA,150)),U,3)]"""",$P($G(^AUPNVSIT(DA,0)),U,5)]"""" K ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),$P(^AUPNVSIT(DA,0),U,1),X,$P(^AUPNVSIT(DA,150),U,3),DA)",,,,,
9000010,15003,MUMPS,,"I $P($G(^AUPNVSIT(DA,0)),U,5)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""" S ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),$P(^AUPNVSIT(DA,0),U,1),$P(^AUPNVSIT(DA,0),U,22),X,DA)=""""","I $P($G(^AUPNVSIT(DA,0)),U,5)]"""",$P($G(^AUPNVSIT(DA,0)),U,22)]"""" K ^AUPNVSIT(""AET"",$P(^AUPNVSIT(DA,0),U,5),$P(^AUPNVSIT(DA,0),U,1),$P(^AUPNVSIT(DA,0),U,22),X,DA)",,,,,
9000010.06,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.07,0.02,MUMPS,,"I $P(^AUPNVPOV(DA,0),U,3)]"""" S ^AUPNVPOV(""AA"",X,(9999999-$P(+^AUPNVSIT($P(^AUPNVPOV(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVPOV(DA,0),U,3)]"""" K ^AUPNVPOV(""AA"",X,(9999999-$P(+^AUPNVSIT($P(^AUPNVPOV(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.07,0.03,MUMPS,,"Q:$P(^AUPNVPOV(DA,0),U,2)=""""  S ^AUPNVPOV(""AA"",$P(^AUPNVPOV(DA,0),U,2),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVPOV(DA,0),U,2)=""""  K ^AUPNVPOV(""AA"",$P(^AUPNVPOV(DA,0),U,2),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.07,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.11,0.01,MUMPS,,"I $P(^AUPNVIMM(DA,0),U,2)]"""",$P(^(0),U,3)]"""" S ^AUPNVIMM(""AA"",$P(^AUPNVIMM(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVIMM(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVIMM(DA,0),U,2)]"""",$P(^(0),U,3)]"""" K ^AUPNVIMM(""AA"",$P(^AUPNVIMM(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVIMM(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.11,0.02,MUMPS,,"I $P(^AUPNVIMM(DA,0),U,3)]"""" S ^AUPNVIMM(""AA"",X,+^AUPNVIMM(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVIMM(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVIMM(DA,0),U,3)]"""" K ^AUPNVIMM(""AA"",X,+^AUPNVIMM(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVIMM(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.11,0.03,MUMPS,,"Q:$P(^AUPNVIMM(DA,0),U,2)=""""  S ^AUPNVIMM(""AA"",$P(^AUPNVIMM(DA,0),U,2),+^AUPNVIMM(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVIMM(DA,0),U,2)=""""  K ^AUPNVIMM(""AA"",$P(^AUPNVIMM(DA,0),U,2),+^AUPNVIMM(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.11,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.12,0.01,MUMPS,,"I $P(^AUPNVSK(DA,0),U,2)]"""",$P(^(0),U,3)]"""" S ^AUPNVSK(""AA"",$P(^AUPNVSK(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVSK(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVSK(DA,0),U,2)]"""",$P(^(0),U,3)]"""" K ^AUPNVSK(""AA"",$P(^AUPNVSK(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVSK(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.12,0.02,MUMPS,,"I $P(^AUPNVSK(DA,0),U,3)]"""" S ^AUPNVSK(""AA"",X,+^AUPNVSK(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVSK(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVSK(DA,0),U,3)]"""" K ^AUPNVSK(""AA"",X,+^AUPNVSK(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVSK(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.12,0.03,MUMPS,,"Q:$P(^AUPNVSK(DA,0),U,2)=""""  S ^AUPNVSK(""AA"",$P(^AUPNVSK(DA,0),U,2),+^AUPNVSK(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVSK(DA,0),U,2)=""""  K ^AUPNVSK(""AA"",$P(^AUPNVSK(DA,0),U,2),+^AUPNVSK(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.12,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.13,0.01,MUMPS,,"I $P(^AUPNVXAM(DA,0),U,2)]"""",$P(^(0),U,3)]"""" S ^AUPNVXAM(""AA"",$P(^AUPNVXAM(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVXAM(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVXAM(DA,0),U,2)]"""",$P(^(0),U,3)]"""" K ^AUPNVXAM(""AA"",$P(^AUPNVXAM(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVXAM(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.13,0.02,MUMPS,,"I $P(^AUPNVXAM(DA,0),U,3)]"""" S ^AUPNVXAM(""AA"",X,+^AUPNVXAM(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVXAM(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVXAM(DA,0),U,3)]"""" K ^AUPNVXAM(""AA"",X,+^AUPNVXAM(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVXAM(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.13,0.03,MUMPS,,"Q:$P(^AUPNVXAM(DA,0),U,2)=""""  S ^AUPNVXAM(""AA"",$P(^AUPNVXAM(DA,0),U,2),+^AUPNVXAM(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVXAM(DA,0),U,2)=""""  K ^AUPNVXAM(""AA"",$P(^AUPNVXAM(DA,0),U,2),+^AUPNVXAM(DA,0),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.13,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.15,0.02,MUMPS,,"I $P(^AUPNVTRT(DA,0),U,3)]"""" S ^AUPNVTRT(""AA"",X,(9999999-$P(+^AUPNVSIT($P(^AUPNVTRT(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVTRT(DA,0),U,3)]"""" K ^AUPNVTRT(""AA"",X,(9999999-$P(+^AUPNVSIT($P(^AUPNVTRT(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.15,0.03,MUMPS,,"Q:$P(^AUPNVTRT(DA,0),U,2)=""""  S ^AUPNVTRT(""AA"",$P(^AUPNVTRT(DA,0),U,2),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVTRT(DA,0),U,2)=""""  K ^AUPNVTRT(""AA"",$P(^AUPNVTRT(DA,0),U,2),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.15,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.16,0.01,MUMPS,,"I $P(^AUPNVPED(DA,0),U,2)]"""",$P(^(0),U,3)]"""" S ^AUPNVPED(""AA"",$P(^AUPNVPED(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVPED(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVPED(DA,0),U,2)]"""",$P(^(0),U,3)]"""" K ^AUPNVPED(""AA"",$P(^AUPNVPED(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVPED(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.16,0.02,MUMPS,,"I $P(^AUPNVPED(DA,0),U,3)]"""" S ^AUPNVPED(""AA"",X,+^AUPNVPED(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVPED(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVPED(DA,0),U,3)]"""" K ^AUPNVPED(""AA"",X,+^AUPNVPED(DA,0),(9999999-$P(+^AUPNVSIT($P(^AUPNVPED(DA,0),U,3),0),""."",1)),DA)",,,,,
9000010.16,0.03,MUMPS,,"Q:$P(^AUPNVPED(DA,0),U,2)=""""  S ^AUPNVPED(""AA"",$P(^AUPNVPED(DA,0),U,2),+$P(^(0),U,1),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)=""""","Q:$P(^AUPNVPED(DA,0),U,2)=""""  K ^AUPNVPED(""AA"",$P(^AUPNVPED(DA,0),U,2),$P(^(0),U,1),(9999999-$P(+^AUPNVSIT(X,0),""."",1)),DA)",,,,,
9000010.16,0.03,MUMPS,,D ADD^AUPNVSIT,D SUB^AUPNVSIT,,,,,
9000010.18,0.01,MUMPS,,"I $P(^AUPNVCPT(DA,0),U,2)]"""",$P(^(0),U,3)]"""" S ^AUPNVCPT(""AA"",$P(^AUPNVCPT(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVCPT(DA,0),U,3),0),""."",1)),DA)=""""","I $P(^AUPNVCPT(DA,0),U,2)]"""",$P(^(0),U,3)]"""" K ^AUPNVCPT(""AA"",$P(^AUPNVCPT(DA,0),U,2),X,(9999999-$P(+^AUPNVSIT($P(^AUPNVCPT(DA,0),U,3),0),""."",1)),DA)",,,,,
